UID,Year,CropCode,pctcov
347589,2019,1,0.656
347589,2020,1,0.534
347591,2006,520,0.624
347591,2007,1,0.899
347591,2008,24,0.76
347591,2009,1,0.986
347591,2010,1,0.983
347591,2011,1,0.968
347591,2012,24,0.837
347591,2013,1,0.952
347591,2014,1,0.951
347591,2015,4,0.862
347591,2016,1,0.951
347591,2017,24,0.893
347591,2018,1,0.99
347591,2019,1,1
347591,2020,1,0.977
347592,2006,24,0.807
347592,2007,1,0.871
347592,2008,61,0.772
347592,2009,24,0.882
347592,2010,1,0.892
347592,2011,1,0.949
347592,2012,24,0.847
347592,2013,1,0.905
347592,2014,61,0.876
347592,2015,24,0.941
347592,2016,1,0.945
347592,2017,61,0.91
347592,2018,24,0.937
347592,2019,1,0.947
347592,2020,1,0.967
347593,2006,24,0.77
347593,2007,61,0.597
347593,2008,24,0.829
347593,2009,4,0.926
347593,2010,4,0.681
347593,2011,61,0.782
347593,2012,24,0.879
347593,2013,4,0.937
347593,2014,4,0.828
347593,2015,61,0.885
347593,2016,24,0.941
347593,2017,4,0.92
347593,2018,4,0.949
347593,2019,4,0.945
347593,2020,4,0.908
347594,2006,520,0.766
347594,2007,520,0.888
347594,2008,520,0.928
347594,2009,520,0.934
347594,2010,520,0.834
347594,2011,520,0.956
347594,2012,520,0.977
347594,2013,520,0.947
347594,2014,520,0.968
347594,2015,520,0.953
347594,2016,520,0.953
347594,2017,520,0.953
347594,2018,520,0.953
347594,2019,520,0.94
347594,2020,520,0.944
347595,2006,24,0.705
347595,2007,1,0.71
347595,2008,61,0.72
347595,2009,24,0.899
347595,2010,1,0.928
347595,2011,61,0.867
347595,2012,24,0.923
347595,2013,1,0.782
347595,2014,61,0.861
347595,2015,24,0.903
347595,2016,1,0.935
347595,2017,61,0.901
347595,2018,24,0.893
347595,2019,1,0.93
347595,2020,61,0.903
347597,2006,24,0.706
347597,2007,24,0.509
347597,2008,520,0.582
347597,2009,520,0.582
347597,2010,24,0.408
347597,2011,520,0.615
347597,2012,520,0.559
347597,2013,520,0.614
347597,2014,520,0.583
347597,2015,520,0.582
347597,2016,520,0.582
347597,2017,520,0.582
347597,2018,520,0.582
347597,2019,520,0.856
347597,2020,520,0.856
347598,2006,1,0.788
347598,2007,61,0.753
347598,2008,24,0.807
347598,2009,1,0.455
347598,2010,1,0.866
347598,2011,24,0.929
347598,2012,1,0.933
347598,2013,61,0.922
347598,2014,24,0.932
347598,2015,1,0.929
347598,2016,61,0.943
347598,2017,24,0.935
347598,2018,1,0.929
347598,2019,61,0.954
347598,2020,24,0.959
347601,2006,1,0.776
347601,2007,61,0.772
347601,2008,4,0.906
347601,2009,61,0.941
347601,2010,24,0.954
347601,2011,1,0.948
347601,2012,61,0.933
347601,2013,24,0.942
347601,2014,1,0.94
347601,2015,61,0.943
347601,2016,24,0.946
347601,2017,1,0.939
347601,2018,61,0.933
347601,2019,24,0.969
347601,2020,1,0.969
347602,2006,4,0.669
347602,2007,61,0.558
347602,2008,24,0.77
347602,2009,4,0.813
347602,2010,61,0.863
347602,2011,24,0.931
347602,2012,1,0.723
347602,2013,61,0.634
347602,2014,24,0.791
347602,2015,4,0.863
347602,2016,61,0.858
347602,2017,24,0.912
347602,2018,4,0.826
347602,2019,61,0.85
347602,2020,24,0.85
347604,2006,24,0.756
347604,2007,61,0.648
347604,2008,24,0.632
347604,2009,1,0.771
347604,2010,61,0.636
347604,2011,1,0.6
347604,2012,61,0.699
347604,2013,24,0.842
347604,2014,24,0.825
347604,2015,1,0.918
347604,2016,61,0.863
347604,2017,1,0.61
347604,2018,1,0.815
347604,2019,1,0.897
347604,2020,61,0.549
347605,2006,520,0.503
347605,2007,4,0.585
347605,2008,6,0.775
347605,2009,1,0.823
347605,2010,1,0.887
347605,2011,24,0.801
347605,2012,1,0.88
347605,2013,24,0.669
347605,2014,4,0.85
347605,2015,4,0.922
347605,2016,4,0.872
347605,2017,4,0.925
347605,2018,28,0.757
347605,2019,205,0.732
347605,2020,1,0.596
347606,2006,1,0.672
347606,2007,520,0.502
347606,2008,24,0.815
347606,2009,1,0.98
347606,2010,1,0.94
347606,2011,24,0.767
347606,2012,1,1
347606,2013,24,0.938
347606,2014,1,0.937
347606,2015,24,0.953
347606,2016,1,0.976
347606,2017,24,0.953
347606,2018,1,0.953
347606,2019,24,0.967
347606,2020,1,0.976
347607,2006,61,0.853
347607,2007,24,0.782
347607,2008,1,0.844
347607,2009,4,0.45
347607,2010,24,0.857
347607,2011,1,0.92
347607,2012,4,0.949
347607,2013,4,0.895
347607,2014,61,0.933
347607,2015,24,0.956
347607,2016,4,0.947
347607,2017,4,0.956
347607,2018,28,0.546
347607,2019,4,0.834
347607,2020,4,0.924
347609,2006,1,0.988
347609,2007,1,0.972
347609,2008,1,0.996
347609,2009,1,0.994
347609,2010,1,0.996
347609,2011,1,0.999
347609,2012,24,0.996
347609,2013,1,0.958
347609,2014,1,0.991
347609,2015,24,0.988
347609,2016,1,0.981
347609,2017,24,0.981
347609,2018,1,0.99
347609,2019,1,0.98
347609,2020,1,1
347610,2006,61,0.779
347610,2007,61,0.553
347610,2008,24,0.895
347610,2009,1,0.798
347610,2010,61,0.863
347610,2011,24,0.942
347610,2012,1,0.814
347610,2013,61,0.787
347610,2014,24,0.947
347610,2015,1,0.84
347610,2016,61,0.871
347610,2017,24,0.939
347610,2018,1,0.893
347610,2019,1,0.94
347610,2020,1,0.947
347616,2006,61,0.515
347616,2007,520,0.965
347616,2008,520,0.902
347616,2009,520,0.969
347616,2010,520,0.867
347616,2011,520,0.687
347616,2012,520,0.924
347616,2013,520,0.843
347616,2014,520,0.895
347616,2015,520,0.855
347616,2016,520,0.855
347616,2017,520,0.855
347616,2018,520,0.855
347616,2019,520,0.856
347616,2020,520,0.856
347617,2006,1,0.263
347617,2007,61,0.861
347617,2008,24,0.925
347617,2009,1,0.928
347617,2010,61,0.867
347617,2011,24,0.926
347617,2012,1,0.954
347617,2013,4,0.926
347617,2014,61,0.827
347617,2015,24,0.884
347617,2016,1,0.845
347617,2017,61,0.841
347617,2018,24,0.877
347617,2019,1,0.882
347617,2020,61,0.833
347619,2006,550,0.314
347619,2007,520,0.579
347619,2008,1,0.587
347619,2009,61,0.478
347619,2010,24,0.262
347619,2011,1,0.637
347619,2012,1,0.428
347619,2013,510,0.395
347619,2014,520,0.557
347619,2015,24,0.353
347619,2016,61,0.295
347619,2017,24,0.497
347619,2018,24,0.563
347619,2019,24,0.658
347619,2020,1,0.662
347620,2006,1,0.612
347620,2007,61,0.541
347620,2008,24,0.845
347620,2009,1,0.903
347620,2010,61,0.841
347620,2011,24,0.856
347620,2012,4,0.834
347620,2013,61,0.815
347620,2014,24,0.854
347620,2015,61,0.751
347620,2016,24,0.874
347620,2017,1,0.895
347620,2018,1,0.895
347620,2019,61,0.846
347620,2020,24,0.888
347621,2006,61,0.517
347621,2007,24,0.501
347621,2008,1,0.812
347621,2009,61,0.804
347621,2010,1,0.801
347621,2011,1,0.834
347621,2012,1,0.504
347621,2013,4,0.462
347621,2014,61,0.783
347621,2015,1,0.436
347621,2016,1,0.48
347621,2017,1,0.448
347621,2018,1,0.833
347621,2019,24,0.882
347621,2020,1,0.895
347622,2006,520,0.812
347622,2007,520,1
347622,2008,520,0.94
347622,2009,520,0.908
347622,2010,520,0.934
347622,2011,520,0.914
347622,2012,520,0.689
347622,2013,520,0.914
347622,2014,520,0.908
347622,2015,520,0.908
347622,2016,520,0.806
347622,2017,520,0.908
347622,2018,520,0.806
347622,2019,520,0.806
347622,2020,520,0.806
347624,2006,520,0.655
347624,2007,520,0.55
347624,2008,520,0.836
347624,2009,520,0.897
347624,2010,520,0.811
347624,2011,520,0.822
347624,2012,520,0.827
347624,2013,520,0.925
347624,2014,520,0.984
347624,2015,520,0.928
347624,2016,520,0.833
347624,2017,520,0.925
347624,2018,520,0.833
347624,2019,520,0.833
347624,2020,520,0.818
347626,2006,4,0.61
347626,2007,4,0.679
347626,2008,4,0.885
347626,2009,4,0.9
347626,2010,61,0.828
347626,2011,24,0.96
347626,2012,4,0.972
347626,2013,61,0.901
347626,2014,24,0.687
347626,2015,4,0.884
347626,2016,61,0.97
347626,2017,24,0.966
347626,2018,4,0.93
347626,2019,24,0.755
347626,2020,24,0.958
347627,2006,520,0.503
347627,2007,24,0.668
347627,2008,61,0.842
347627,2009,24,0.814
347627,2010,4,0.626
347627,2011,61,0.765
347627,2012,24,0.875
347627,2013,61,0.72
347627,2014,24,0.815
347627,2015,4,0.875
347627,2016,4,0.768
347627,2017,24,0.855
347627,2018,4,0.843
347627,2019,61,0.879
347627,2020,24,0.858
347628,2006,520,0.711
347628,2007,1,1
347628,2008,1,0.895
347628,2009,1,0.828
347628,2010,520,0.588
347628,2011,1,0.894
347628,2012,24,0.715
347628,2013,520,0.518
347628,2014,520,0.774
347628,2015,4,0.827
347628,2016,1,0.715
347628,2017,4,0.715
347628,2018,4,0.715
347628,2019,4,0.827
347628,2020,1,0.827
347629,2006,61,0.516
347629,2007,24,0.755
347629,2008,4,0.997
347629,2009,1,0.995
347629,2010,1,0.987
347629,2011,4,0.935
347629,2012,1,0.98
347629,2013,4,0.995
347629,2014,1,0.949
347629,2015,61,0.98
347629,2016,24,0.995
347629,2017,1,0.995
347629,2018,1,0.995
347629,2019,1,0.986
347629,2020,1,0.989
347631,2006,61,0.815
347631,2007,24,0.752
347631,2008,61,0.95
347631,2009,24,0.919
347631,2010,61,0.922
347631,2011,24,0.958
347631,2012,1,0.894
347631,2013,61,0.916
347631,2014,24,0.915
347631,2015,1,0.937
347631,2016,61,0.943
347631,2017,24,0.937
347631,2018,1,0.938
347631,2019,61,0.916
347631,2020,24,0.929
347633,2006,24,0.87
347633,2007,1,0.828
347633,2008,61,0.914
347633,2009,24,0.911
347633,2010,1,0.924
347633,2011,61,0.801
347633,2012,24,0.952
347633,2013,1,0.93
347633,2014,61,0.923
347633,2015,24,0.946
347633,2016,1,0.937
347633,2017,61,0.906
347633,2018,24,0.9
347633,2019,1,0.929
347633,2020,24,0.951
347634,2006,1,0.916
347634,2007,24,0.698
347634,2008,1,0.965
347634,2009,24,0.769
347634,2010,1,0.974
347634,2011,1,0.977
347634,2012,4,0.521
347634,2013,61,0.947
347634,2014,24,0.969
347634,2015,4,0.964
347634,2016,1,0.975
347634,2017,61,0.963
347634,2018,24,0.978
347634,2019,1,0.969
347634,2020,1,0.987
347635,2006,520,0.525
347635,2007,510,0.334
347635,2008,510,0.392
347635,2009,510,0.785
347635,2010,510,0.721
347635,2011,510,0.693
347635,2012,510,0.738
347635,2013,510,0.707
347635,2014,510,0.61
347635,2015,510,0.749
347635,2016,510,0.724
347635,2017,510,0.728
347635,2018,510,0.742
347635,2019,510,0.744
347635,2020,510,0.608
347636,2006,61,0.705
347636,2007,520,0.429
347636,2008,1,0.773
347636,2009,61,0.752
347636,2010,24,0.8
347636,2011,1,0.986
347636,2012,61,0.577
347636,2013,24,0.963
347636,2014,1,0.986
347636,2015,61,0.898
347636,2016,24,0.938
347636,2017,1,0.986
347636,2018,61,0.811
347636,2019,24,0.947
347636,2020,1,0.976
347637,2006,4,0.862
347637,2007,1,0.843
347637,2008,61,0.87
347637,2009,24,0.96
347637,2010,1,0.954
347637,2011,1,0.964
347637,2012,1,0.964
347637,2013,1,0.929
347637,2014,1,0.944
347637,2015,24,0.909
347637,2016,1,0.915
347637,2017,61,0.952
347637,2018,24,0.958
347637,2019,1,0.966
347637,2020,1,0.958
347638,2006,520,0.947
347638,2007,520,0.98
347638,2008,520,0.928
347638,2009,520,0.945
347638,2010,520,0.961
347638,2011,520,0.962
347638,2012,520,0.968
347638,2013,520,0.97
347638,2014,520,0.967
347638,2015,520,0.958
347638,2016,520,0.961
347638,2017,520,0.957
347638,2018,520,0.963
347638,2019,520,0.978
347638,2020,520,0.974
347640,2006,1,0.693
347640,2007,1,0.647
347640,2008,61,0.544
347640,2009,1,0.727
347640,2010,1,0.592
347640,2011,1,0.711
347640,2012,550,0.283
347640,2013,24,0.643
347640,2014,24,0.716
347640,2015,1,0.697
347640,2016,24,0.279
347640,2017,1,0.664
347640,2018,61,0.587
347640,2019,24,0.842
347640,2020,1,0.89
347642,2006,4,0.441
347642,2007,1,0.629
347642,2008,61,0.944
347642,2009,24,0.95
347642,2010,1,0.953
347642,2011,61,0.924
347642,2012,24,0.946
347642,2013,1,0.962
347642,2014,61,0.921
347642,2015,24,0.966
347642,2016,1,0.965
347642,2017,4,0.958
347642,2018,61,0.658
347642,2019,24,0.962
347642,2020,1,0.962
347644,2006,61,0.733
347644,2007,24,0.955
347644,2008,4,0.918
347644,2009,61,0.92
347644,2010,24,0.929
347644,2011,1,0.943
347644,2012,4,0.927
347644,2013,1,0.959
347644,2014,61,0.947
347644,2015,24,0.954
347644,2016,1,0.953
347644,2017,61,0.95
347644,2018,24,0.956
347644,2019,61,0.917
347644,2020,24,0.931
347645,2006,61,0.514
347645,2007,24,0.757
347645,2008,4,0.917
347645,2009,61,0.91
347645,2010,24,0.96
347645,2011,4,0.919
347645,2012,4,0.944
347645,2013,61,0.813
347645,2014,24,0.922
347645,2015,4,0.63
347645,2016,4,0.967
347645,2017,28,0.849
347645,2018,24,0.944
347645,2019,4,0.638
347645,2020,61,0.976
347646,2006,61,0.832
347646,2007,24,0.927
347646,2008,1,0.957
347646,2009,61,0.928
347646,2010,24,0.903
347646,2011,1,0.925
347646,2012,61,0.905
347646,2013,24,0.946
347646,2014,1,0.927
347646,2015,61,0.869
347646,2016,24,0.967
347646,2017,61,0.953
347646,2018,24,0.962
347646,2019,1,0.951
347646,2020,61,0.917
347647,2006,520,0.96
347647,2007,520,0.984
347647,2008,520,0.97
347647,2009,520,0.97
347647,2010,520,0.97
347647,2011,520,0.97
347647,2012,520,0.971
347647,2013,520,0.97
347647,2014,520,0.97
347647,2015,520,0.97
347647,2016,520,0.97
347647,2017,520,0.97
347647,2018,520,0.97
347647,2019,520,0.982
347647,2020,520,0.982
347648,2006,520,0.372
347648,2007,520,0.924
347648,2008,24,0.382
347648,2009,1,0.706
347648,2010,1,0.713
347648,2011,1,0.749
347648,2012,520,0.629
347648,2013,520,0.42
347648,2014,520,0.62
347648,2015,540,0.482
347648,2016,510,0.506
347648,2017,540,0.488
347648,2018,510,0.486
347648,2019,510,0.571
347648,2020,510,0.571
347649,2006,520,0.699
347649,2007,520,0.893
347649,2008,61,0.813
347649,2009,24,0.701
347649,2010,4,0.376
347649,2011,520,0.508
347649,2012,520,0.556
347649,2013,4,0.424
347649,2014,520,0.584
347649,2015,61,0.425
347649,2016,24,0.573
347649,2017,1,0.555
347649,2018,61,0.473
347649,2019,61,0.421
347649,2020,520,0.349
347650,2006,1,0.879
347650,2007,1,0.931
347650,2008,61,0.934
347650,2009,24,0.932
347650,2010,1,0.927
347650,2011,1,0.983
347650,2012,1,0.978
347650,2013,24,0.777
347650,2014,24,0.942
347650,2015,4,0.495
347650,2016,1,0.971
347650,2017,1,0.98
347650,2018,1,0.986
347650,2019,1,0.994
347650,2020,1,0.992
347652,2006,24,0.521
347652,2007,1,0.82
347652,2008,4,0.994
347652,2009,61,0.952
347652,2010,24,0.991
347652,2011,1,0.989
347652,2012,61,0.955
347652,2013,24,0.995
347652,2014,1,0.983
347652,2015,61,0.996
347652,2016,24,0.996
347652,2017,1,0.98
347652,2018,61,0.994
347652,2019,24,0.979
347652,2020,1,0.992
347653,2006,520,0.996
347653,2007,520,1
347653,2008,520,0.985
347653,2009,520,0.805
347653,2010,520,0.983
347653,2011,520,0.983
347653,2012,520,1
347653,2013,520,0.987
347653,2014,520,1
347653,2015,520,0.987
347653,2016,520,0.987
347653,2017,520,0.947
347653,2018,520,0.947
347653,2019,520,0.947
347653,2020,520,0.947
347654,2006,1,0.929
347654,2007,1,0.899
347654,2008,6,0.514
347654,2009,1,0.989
347654,2010,1,0.705
347654,2011,1,0.562
347654,2012,1,0.96
347654,2013,1,0.976
347654,2014,1,0.96
347654,2015,1,0.97
347654,2016,1,0.989
347654,2017,1,0.98
347654,2018,1,0.968
347654,2019,1,0.989
347654,2020,24,0.961
347656,2006,61,0.895
347656,2007,520,0.666
347656,2008,1,0.606
347656,2009,520,0.89
347656,2010,520,0.808
347656,2011,520,0.693
347656,2012,520,0.755
347656,2013,520,0.768
347656,2014,520,0.868
347656,2015,520,0.768
347656,2016,520,0.768
347656,2017,520,0.716
347656,2018,520,0.716
347656,2019,520,0.716
347656,2020,520,0.716
347657,2006,520,0.861
347657,2007,520,0.912
347657,2008,1,0.65
347657,2009,61,0.586
347657,2010,24,0.724
347657,2011,1,0.742
347657,2012,61,0.544
347657,2013,24,0.573
347657,2014,1,0.692
347657,2015,61,0.692
347657,2016,24,0.692
347657,2017,1,0.628
347657,2018,61,0.692
347657,2019,24,0.692
347657,2020,1,0.692
347659,2006,520,0.451
347659,2007,520,0.887
347659,2008,520,0.355
347659,2009,520,0.516
347659,2010,520,0.306
347659,2011,520,0.831
347659,2012,520,0.75
347659,2013,520,0.538
347659,2014,520,0.754
347659,2015,520,0.635
347659,2016,520,0.433
347659,2017,530,0.356
347659,2018,520,0.484
347659,2019,520,0.538
347659,2020,520,0.635
347660,2006,24,0.621
347660,2007,520,0.566
347660,2008,24,0.714
347660,2009,1,0.911
347660,2010,24,0.712
347660,2011,1,0.953
347660,2012,24,0.728
347660,2013,1,0.851
347660,2014,24,0.896
347660,2015,1,0.969
347660,2016,24,0.912
347660,2017,1,0.91
347660,2018,24,0.931
347660,2019,1,0.947
347660,2020,24,0.945
347662,2006,520,0.489
347662,2007,520,0.428
347662,2008,61,0.733
347662,2009,24,0.811
347662,2010,1,0.78
347662,2011,6,0.642
347662,2012,1,0.691
347662,2013,4,0.793
347662,2014,61,0.702
347662,2015,24,0.789
347662,2016,4,0.776
347662,2017,4,0.765
347662,2018,4,0.553
347662,2019,61,0.559
347662,2020,205,0.627
347663,2006,510,0.901
347663,2007,510,0.766
347663,2008,510,0.779
347663,2009,510,0.882
347663,2010,510,0.789
347663,2011,510,0.815
347663,2012,1,0.728
347663,2013,1,0.796
347663,2014,1,0.86
347663,2015,1,0.87
347663,2016,1,0.879
347663,2017,1,0.858
347663,2018,1,0.874
347663,2019,1,0.896
347663,2020,4,0.708
347664,2006,61,0.397
347664,2007,24,0.723
347664,2008,1,0.876
347664,2009,1,0.911
347664,2010,1,0.934
347664,2011,24,0.798
347664,2012,1,0.919
347664,2013,1,0.914
347664,2014,1,0.902
347664,2015,24,0.928
347664,2016,1,0.926
347664,2017,1,0.928
347664,2018,1,0.916
347664,2019,1,0.946
347664,2020,1,0.955
347670,2006,61,0.636
347670,2007,24,0.368
347670,2008,1,0.911
347670,2009,61,0.481
347670,2010,24,0.61
347670,2011,1,0.93
347670,2012,1,0.579
347670,2013,24,0.799
347670,2014,1,0.712
347670,2015,61,0.577
347670,2016,24,0.811
347670,2017,1,0.88
347670,2018,61,0.722
347670,2019,24,0.838
347670,2020,4,0.841
347671,2006,520,0.666
347671,2007,520,0.898
347671,2008,520,0.873
347671,2009,520,0.896
347671,2010,520,0.787
347671,2011,520,0.935
347671,2012,520,0.89
347671,2013,520,0.863
347671,2014,520,0.929
347671,2015,520,0.898
347671,2016,520,0.898
347671,2017,520,0.898
347671,2018,520,0.898
347671,2019,520,0.912
347671,2020,520,0.913
347673,2006,520,0.779
347673,2007,1,1
347673,2008,520,1
347673,2009,520,0.738
347673,2010,1,0.505
347673,2011,520,0.721
347673,2012,520,0.819
347673,2013,520,0.655
347673,2014,520,0.691
347673,2015,520,0.652
347673,2016,520,0.652
347673,2017,520,0.652
347673,2018,520,0.652
347673,2019,520,0.652
347673,2020,520,0.652
347674,2006,520,0.43
347674,2007,520,0.599
347674,2008,4,0.501
347674,2009,4,0.737
347674,2010,61,0.647
347674,2011,24,0.75
347674,2012,1,0.602
347674,2013,4,0.831
347674,2014,61,0.619
347674,2015,24,0.759
347674,2016,1,0.721
347674,2017,1,0.383
347674,2018,24,0.38
347674,2019,1,0.74
347674,2020,61,0.74
347676,2006,1,0.549
347676,2007,61,0.685
347676,2008,24,0.831
347676,2009,1,0.831
347676,2010,1,0.24
347676,2011,24,0.859
347676,2012,1,0.954
347676,2013,61,0.796
347676,2014,24,0.865
347676,2015,1,0.855
347676,2016,61,0.811
347676,2017,24,0.904
347676,2018,1,0.855
347676,2019,61,0.769
347676,2020,24,0.878
347679,2006,61,0.669
347679,2007,24,0.497
347679,2008,61,0.588
347679,2009,24,0.86
347679,2010,61,0.856
347679,2011,24,0.892
347679,2012,24,0.84
347679,2013,61,0.751
347679,2014,24,0.866
347679,2015,24,0.923
347679,2016,1,0.984
347679,2017,205,0.834
347679,2018,1,0.984
347679,2019,24,0.707
347679,2020,61,0.909
347680,2006,61,0.698
347680,2007,24,0.554
347680,2008,520,0.521
347680,2009,61,0.669
347680,2010,24,0.863
347680,2011,4,0.489
347680,2012,61,0.738
347680,2013,1,0.62
347680,2014,1,0.673
347680,2015,1,0.775
347680,2016,4,0.849
347680,2017,1,0.687
347680,2018,4,0.867
347680,2019,4,0.751
347680,2020,1,0.616
347685,2006,520,0.799
347685,2007,520,0.842
347685,2008,520,0.965
347685,2009,520,0.964
347685,2010,520,0.955
347685,2011,520,0.95
347685,2012,520,0.939
347685,2013,520,0.954
347685,2014,520,0.959
347685,2015,520,0.953
347685,2016,520,0.953
347685,2017,520,0.953
347685,2018,520,0.953
347685,2019,520,0.967
347685,2020,520,0.965
347686,2006,24,0.666
347686,2007,520,1
347686,2008,520,0.964
347686,2009,520,0.942
347686,2010,520,0.844
347686,2011,520,0.973
347686,2012,520,0.973
347686,2013,520,0.973
347686,2014,520,0.978
347686,2015,520,0.973
347686,2016,520,0.973
347686,2017,520,0.973
347686,2018,520,0.973
347686,2019,520,0.973
347686,2020,520,0.973
347687,2006,1,0.935
347687,2007,1,0.863
347687,2008,1,0.983
347687,2009,1,0.991
347687,2010,5,0.918
347687,2011,1,0.997
347687,2012,1,0.993
347687,2013,5,0.848
347687,2014,1,0.93
347687,2015,4,0.982
347687,2016,5,0.631
347687,2017,1,0.978
347687,2018,1,0.992
347687,2019,1,0.995
347687,2020,1,0.555
347688,2006,510,0.704
347688,2007,510,0.761
347688,2008,510,0.867
347688,2009,510,0.705
347688,2010,510,0.807
347688,2011,510,0.846
347688,2012,510,0.902
347688,2013,510,0.881
347688,2014,510,0.835
347688,2015,510,0.871
347688,2016,61,0.643
347688,2017,24,0.876
347688,2018,510,0.827
347688,2019,24,0.864
347688,2020,4,0.843
347690,2006,1,0.951
347690,2007,1,0.961
347690,2008,1,0.975
347690,2009,1,0.985
347690,2010,1,0.971
347690,2011,1,0.987
347690,2012,1,0.963
347690,2013,1,0.922
347690,2014,24,0.86
347690,2015,1,0.967
347690,2016,24,0.981
347690,2017,1,0.974
347690,2018,1,0.973
347690,2019,1,0.972
347690,2020,1,0.99
347691,2006,520,0.799
347691,2007,520,0.595
347691,2008,520,0.534
347691,2009,520,0.475
347691,2010,520,0.654
347691,2011,520,0.765
347691,2012,520,0.968
347691,2013,520,0.571
347691,2014,520,0.791
347691,2015,520,0.741
347691,2016,520,0.771
347691,2017,520,0.771
347691,2018,520,0.761
347691,2019,520,0.769
347691,2020,520,0.764
347693,2006,550,0.472
347693,2007,550,0.548
347693,2008,24,0.62
347693,2009,1,0.854
347693,2010,1,0.483
347693,2011,1,0.637
347693,2012,1,0.606
347693,2013,1,0.673
347693,2014,61,0.568
347693,2015,24,0.646
347693,2016,1,0.64
347693,2017,1,0.602
347693,2018,1,0.652
347693,2019,1,0.779
347693,2020,1,0.817
347695,2006,24,0.762
347695,2007,61,0.818
347695,2008,24,0.865
347695,2009,4,0.886
347695,2010,61,0.946
347695,2011,24,0.958
347695,2012,4,0.853
347695,2013,61,0.945
347695,2014,24,0.956
347695,2015,4,0.749
347695,2016,61,0.953
347695,2017,24,0.966
347695,2018,1,0.852
